"scenario","delta","rho","sdr","BF_robtt_mean","BF_robtt_median","BF_robtt_sd","BF_bain_student_mean","BF_bain_student_median","BF_bain_student_sd","BF_bain_welch_mean","BF_bain_welch_median","BF_bain_welch_sd","BF_bf_mean","BF_bf_median","BF_bf_sd"
1,0,0.564521943617358,0.878299678746264,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.429707791712609,0.429707791712609,NA
1,0,0.564824832402149,0.877758738090019,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.241800028083563,0.241800028083563,NA
1,0,0.567057253383256,0.873779354390847,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.242018613557989,0.242018613557989,NA
1,0,0.569718258484275,0.869053253569635,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.242280850324631,0.242280850324631,NA
1,0,0.570579811866565,0.867527055922146,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.430467146130632,0.430467146130632,NA
1,0,0.570746175604484,0.867232573110274,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.430488005231796,0.430488005231796,NA
1,0,0.57101377955517,0.866759033915943,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.232744065052121,0.232744065052121,NA
1,0,0.571187871719105,0.866451068147367,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.430543387774689,0.430543387774689,NA
1,0,0.571778922143795,0.865406094484763,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22420339435253,0.22420339435253,NA
1,0,0.572187325238366,0.864684565490554,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.430668714034285,0.430668714034285,NA
1,0,0.573368605524116,0.862599993382945,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.430816856674135,0.430816856674135,NA
1,0,0.573515381003311,0.862341231545766,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.232929862710026,0.232929862710026,NA
1,0,0.574838834595026,0.8600104814771,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.224386645386819,0.224386645386819,NA
1,0,0.575063113814187,0.859615939411083,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.431029395147121,0.431029395147121,NA
1,0,0.575268818880927,0.85925418354699,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.242833854852084,0.242833854852084,NA
1,0,0.576288844586561,0.857461921172553,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.431183161355179,0.431183161355179,NA
1,0,0.576319098080387,0.85740880326904,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.242939422640933,0.242939422640933,NA
1,0,0.578401015824795,0.853758920392423,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.24314957034931,0.24314957034931,NA
1,0,0.578846244641445,0.852979765205918,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.431504057844472,0.431504057844472,NA
